seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
lane122s000606_bin.3.o_k141_218303-flag_1-multi_2.0000-len_1613	1613	No terminal repeats	NA	3	11	0.8011	0.0275	1	3.4265	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_476317-flag_1-multi_4.0000-len_2269	2269	No terminal repeats	NA	3	11	0.8010	0.0277	1	1.5293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig01150	580	No terminal repeats	NA	2	11	0.8000	0.0280	1	1.4031	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig01169	559	No terminal repeats	NA	1	11	0.7986	0.0282	1	1.7163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_639_length_3455_cov_1.319420	3455	No terminal repeats	NA	4	11	0.7984	0.0284	1	2.6070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_583_length_2464_cov_1.609552	2464	No terminal repeats	NA	3	11	0.7974	0.0286	1	1.3727	Unclassified
lane122s000605_bin.2.o_k141_123851-flag_1-multi_2.0000-len_1504	1504	No terminal repeats	NA	3	11	0.7950	0.0289	3	3.5565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.2.o_k141_336666-flag_1-multi_3.0000-len_3664	3664	No terminal repeats	NA	2	11	0.7935	0.0291	0	0.0000	Unclassified
lane821s003038_bin.1.o_k141_336-flag_0-multi_2162.8472-len_6529	6529	No terminal repeats	NA	10	11	0.7931	0.0293	0	1.7041	Unclassified
lane122s000607_bin.1.p_NODE_2882_length_666_cov_1.853990	666	No terminal repeats	NA	2	11	0.7915	0.0295	1	1.6735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_112_length_6773_cov_2.668309	6773	No terminal repeats	NA	13	11	0.7897	0.0298	0	2.3086	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000603_bin.3.o_k141_94820-flag_1-multi_2.0000-len_1734	1734	No terminal repeats	NA	2	11	0.7883	0.0300	1	2.7283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_173189-flag_1-multi_5.0000-len_3422	3422	No terminal repeats	NA	3	11	0.7845	0.0302	1	2.4379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.4.o_k141_274943-flag_1-multi_4.0000-len_2603	2603	No terminal repeats	NA	4	11	0.7808	0.0305	0	0.8624	Unclassified
lane122s000606_bin.2.s_NODE_557_length_2591_cov_1.787192	2591	No terminal repeats	NA	2	11	0.7767	0.0307	0	1.6750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.1.o_k141_147143-flag_1-multi_4.0000-len_2198	2198	No terminal repeats	NA	2	11	0.7762	0.0310	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.6.o_k141_297640-flag_1-multi_2.0000-len_2574	2574	No terminal repeats	NA	4	11	0.7754	0.0312	0	3.1484	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_1104_length_2149_cov_1.093147	2149	No terminal repeats	NA	4	11	0.7743	0.0315	1	1.7165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000603_bin.2.s_NODE_256_length_4872_cov_2.564338	4872	No terminal repeats	NA	3	11	0.7737	0.0317	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_1749_length_1408_cov_8.119459	1408	No terminal repeats	NA	2	11	0.7684	0.0319	2	3.3939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2297_length_1369_cov_1.510062	1369	No terminal repeats	NA	3	11	0.7638	0.0322	1	1.5290	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_370759-flag_1-multi_2.7164-len_2821	2821	No terminal repeats	NA	6	11	0.7626	0.0325	0	1.5048	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_227_length_4704_cov_1.376702	4704	No terminal repeats	NA	10	11	0.7621	0.0327	0	1.3606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_390464-flag_1-multi_4.0000-len_3656	3656	No terminal repeats	NA	6	11	0.7617	0.0330	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_468_length_4087_cov_2.861347	4087	No terminal repeats	NA	4	11	0.7564	0.0332	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_791304-flag_0-multi_6.9875-len_5909	5909	No terminal repeats	NA	9	11	0.7560	0.0335	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_134275-flag_1-multi_3.0000-len_2890	2890	No terminal repeats	NA	7	11	0.7555	0.0338	1	5.6867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.2.o_k141_443809-flag_1-multi_3.0000-len_2418	2418	No terminal repeats	NA	5	11	0.7534	0.0340	1	1.7183	Unclassified
lane122s000600_bin.2.o_k141_13501-flag_1-multi_2.0000-len_2530	2530	No terminal repeats	NA	1	11	0.7525	0.0343	0	0.0000	Unclassified
lane122s000605_bin.1.o_k141_306107-flag_0-multi_11.1153-len_3689	3689	No terminal repeats	NA	2	11	0.7510	0.0346	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.2.s_NODE_535_length_2670_cov_1.769765	2670	No terminal repeats	NA	5	11	0.7490	0.0348	1	1.3139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000603_bin.3.o_k141_52558-flag_1-multi_1.0000-len_2108	2108	No terminal repeats	NA	7	11	0.7489	0.0351	1	1.2350	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_3284_length_504_cov_1.025761	504	No terminal repeats	NA	1	11	0.7484	0.0354	1	1.6742	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.2.o_k141_160792-flag_1-multi_2.0000-len_2533	2533	No terminal repeats	NA	6	11	0.7459	0.0356	2	5.3266	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.3.o_k141_569564-flag_1-multi_4.0000-len_3715	3715	No terminal repeats	NA	8	11	0.7435	0.0359	0	1.7183	Unclassified
lane122s000607_bin.1.p_NODE_1668_length_1925_cov_1.426407	1925	No terminal repeats	NA	3	11	0.7323	0.0362	1	2.5921	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.1.p_NODE_2994_length_601_cov_3.211832	601	No terminal repeats	NA	1	11	0.7316	0.0365	1	1.6746	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000606_bin.1.o_k141_294354-flag_1-multi_2.0000-len_1560	1560	No terminal repeats	NA	4	11	0.7238	0.0368	1	1.2758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000607_bin.2.p_NODE_520_length_1531_cov_1.196011	1531	No terminal repeats	NA	4	11	0.7233	0.0371	1	1.4621	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig00268	4124	No terminal repeats	NA	6	11	0.7205	0.0374	4	7.3639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane121s003980_megahit_k141_15-flag=0-multi=416.0000-len=2611	2611	No terminal repeats	NA	1	11	0.7181	0.0377	0	0.0000	Unclassified
lane122s000607_bin.1.p_NODE_370_length_4511_cov_2.229590	4511	No terminal repeats	NA	10	11	0.7181	0.0380	0	2.5745	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000600_bin.3.p_NODE_648_length_698_cov_0.800322	698	No terminal repeats	NA	2	11	0.7146	0.0383	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000721_shovill_contig00786	1322	No terminal repeats	NA	2	11	0.7133	0.0386	1	1.0485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_1154_length_2083_cov_1.782154	2083	No terminal repeats	NA	2	11	0.7108	0.0389	1	1.3388	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.1.o_k141_214750-flag_1-multi_2.0000-len_2751	2751	No terminal repeats	NA	3	11	0.7107	0.0392	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000602_bin.1.o_k141_467629-flag_1-multi_2.0000-len_1702	1702	No terminal repeats	NA	4	11	0.7097	0.0395	1	1.7133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.1.o_k141_372121-flag_1-multi_4.0000-len_2801	2801	No terminal repeats	NA	2	11	0.7096	0.0398	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000601_bin.9.p_NODE_232_length_2235_cov_1.505097	2235	No terminal repeats	NA	2	11	0.7042	0.0401	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane122s000605_bin.3.p_NODE_1995_length_882_cov_15.294410	882	No terminal repeats	NA	2	11	0.7032	0.0404	1	1.6756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
lane821s003037_bin.1.p_NODE_30_length_25962_cov_9.401236	25962	No terminal repeats	NA	18	11	0.7029	0.0407	0	2.5414	Viruses
lane122s000606_bin.2.s_NODE_346_length_3653_cov_1.307886	3653	No terminal repeats	NA	5	11	0.7027	0.0410	0	1.6261	Unclassified
